sampleId,geneSymbol,expressionLevel
ESP003-103_Pre_Healthy,TNFRSF10D,-0.660655
ESP003-103_Pre_Healthy,SIGLEC8,-0.924899
ESP003-103_Pre_Healthy,PC,0.477857
ESP003-103_Pre_Healthy,IL17A,-1.425003
ESP003-103_Pre_Healthy,GLI1,-0.738419
ESP003-103_Pre_Healthy,GNG4,-0.193172
ESP003-103_Pre_Healthy,LDHB,1.570867
ESP003-103_Pre_Healthy,GATA3,7.027041
ESP003-103_Pre_Healthy,DTX4,-1.706561
ESP003-103_Pre_Healthy,CD3G,0.689605
ESP003-103_Pre_Healthy,S100A8,0.176719
ESP003-103_Pre_Healthy,ZC3H12A,-0.399364
ESP003-103_Pre_Healthy,IER3,-0.044595
ESP003-103_Pre_Healthy,CD4,0.073699
ESP003-103_Pre_Healthy,S100A12,-0.971412
ESP003-103_Pre_Healthy,CD6,-0.768792
ESP003-103_Pre_Healthy,CD163,-0.114165
ESP003-103_Pre_Healthy,DUSP2,-0.547028
ESP003-103_Pre_Healthy,HERC6,-0.513856
ESP003-103_Pre_Healthy,MRC1,0.048529
ESP003-103_Pre_Healthy,DLL4,-0.731517
ESP003-103_Pre_Healthy,SAMSN1,-0.537308
ESP003-103_Pre_Healthy,CD28,-1.158824
ESP003-103_Pre_Healthy,TAP2,-0.271541
ESP003-103_Pre_Healthy,ICOS,-1.270485
ESP003-103_Pre_Healthy,TNFSF12,0.363263
ESP003-103_Pre_Healthy,IFITM2,1.623047
ESP003-103_Pre_Healthy,DNMT1,-0.566672
ESP003-103_Pre_Healthy,TNFSF8,-1.106877
ESP003-103_Pre_Healthy,TGFB2,-0.276233
ESP003-103_Pre_Healthy,TMEM140,-0.295013
ESP003-103_Pre_Healthy,COL11A1,-0.960658
ESP003-103_Pre_Healthy,GIMAP6,-0.249082
ESP003-103_Pre_Healthy,IRF4,-1.222335
ESP003-103_Pre_Healthy,BNIP3,0.931659
ESP003-103_Pre_Healthy,FPR3,-0.695595
ESP003-103_Pre_Healthy,HLA-C,2.948802
ESP003-103_Pre_Healthy,VEGFC,-0.100582
ESP003-103_Pre_Healthy,SIGLEC1,0.541511
ESP003-103_Pre_Healthy,BID,-0.61632
ESP003-103_Pre_Healthy,MAPK10,-0.243194
ESP003-103_Pre_Healthy,FCN1,-0.187873
ESP003-103_Pre_Healthy,H2AFX,-0.771901
ESP003-103_Pre_Healthy,CBLC,0.123458
ESP003-103_Pre_Healthy,CASP3,-0.13768
ESP003-103_Pre_Healthy,CD226,5.525228
ESP003-103_Pre_Healthy,PIAS4,0.056494
ESP003-103_Pre_Healthy,HLA-DRA,2.588797
ESP003-103_Pre_Healthy,ULBP2,-0.672467
ESP003-103_Pre_Healthy,CASP1,0.414978
ESP003-103_Pre_Healthy,MS4A2,-0.450821
ESP003-103_Pre_Healthy,HSD11B1,-0.531971
ESP003-103_Pre_Healthy,GAS1,1.03788
ESP003-103_Pre_Healthy,FUT4,-0.80593
ESP003-103_Pre_Healthy,CSF1,0.578491
ESP003-103_Pre_Healthy,FAM30A,-1.263459
ESP003-103_Pre_Healthy,ITPK1,0.231987
ESP003-103_Pre_Healthy,BCAT1,-0.798776
ESP003-103_Pre_Healthy,CD80,-1.539453
ESP003-103_Pre_Healthy,C1QB,1.21243
ESP003-103_Pre_Healthy,RELN,-1.10937
ESP003-103_Pre_Healthy,ICAM5,-1.492907
ESP003-103_Pre_Healthy,MAML2,0.475558
ESP003-103_Pre_Healthy,OLR1,-1.026939
ESP003-103_Pre_Healthy,NFKBIE,-0.088828
ESP003-103_Pre_Healthy,WNT11,-0.254548
ESP003-103_Pre_Healthy,LILRA3,-0.092796
ESP003-103_Pre_Healthy,TNFSF13B,-1.448333
ESP003-103_Pre_Healthy,AIRE,5.601225
ESP003-103_Pre_Healthy,TDO2,-1.069373
ESP003-103_Pre_Healthy,MAP3K5,-0.286717
ESP003-103_Pre_Healthy,HLA-F,0.647289
ESP003-103_Pre_Healthy,CD3E,-0.647617
ESP003-103_Pre_Healthy,RRM2,-0.421082
ESP003-103_Pre_Healthy,C7,-0.767337
ESP003-103_Pre_Healthy,TNFRSF14,0.203149
ESP003-103_Pre_Healthy,FCGRT,1.697304
ESP003-103_Pre_Healthy,WNT2,-2.263106
ESP003-103_Pre_Healthy,MICB,-0.110287
ESP003-103_Pre_Healthy,HMGA1,0.776355
ESP003-103_Pre_Healthy,IL21R,-0.162543
ESP003-103_Pre_Healthy,CD300A,-0.658334
ESP003-103_Pre_Healthy,TWIST1,0.126873
ESP003-103_Pre_Healthy,IL1RN,-2.751083
ESP003-103_Pre_Healthy,CXCL1,-1.047486
ESP003-103_Pre_Healthy,SFXN1,0.070123
ESP003-103_Pre_Healthy,GNLY,-1.311748
ESP003-103_Pre_Healthy,ULBP5(RAET1G),5.682365
ESP003-103_Pre_Healthy,NID2,-0.63567
ESP003-103_Pre_Healthy,NECTIN1,1.760367
ESP003-103_Pre_Healthy,SERPINA1,-0.427675
ESP003-103_Pre_Healthy,NKG2C(KLRC2),5.436827
ESP003-103_Pre_Healthy,PDGFB,0.736907
ESP003-103_Pre_Healthy,HLA-B,4.407751
ESP003-103_Pre_Healthy,VCAM1,-0.145751
ESP003-103_Pre_Healthy,HLA-DPB1,1.659431
ESP003-103_Pre_Healthy,HLA-DOA,0.921112
ESP003-103_Pre_Healthy,GBP2,0.889009
ESP003-103_Pre_Healthy,ATM,0.960778
ESP003-103_Pre_Healthy,PSMB8,0.212483
ESP003-103_Pre_Healthy,MLH1,-0.541628
ESP003-103_Pre_Healthy,STAT6,6.311377
ESP003-103_Pre_Healthy,PLA1A,-1.033392
ESP003-103_Pre_Healthy,NT5E,1.085504
ESP003-103_Pre_Healthy,TOX,5.296605
ESP003-103_Pre_Healthy,PALMD,0.7365
ESP003-103_Pre_Healthy,UBA7,0.6089
ESP003-103_Pre_Healthy,PIK3CD,0.491662
ESP003-103_Pre_Healthy,NOD2,-1.074773
ESP003-103_Pre_Healthy,CEACAM3,0.201368
ESP003-103_Pre_Healthy,RIPK3,-0.973607
ESP003-103_Pre_Healthy,IL1R2,-0.230758
ESP003-103_Pre_Healthy,JAK1,0.291747
ESP003-103_Pre_Healthy,LBP,5.313738
ESP003-103_Pre_Healthy,ENO1,1.933038
ESP003-103_Pre_Healthy,LILRA1,0.337996
ESP003-103_Pre_Healthy,BBS1,-0.022206
ESP003-103_Pre_Healthy,MYD88,-0.892979
ESP003-103_Pre_Healthy,CXCR3,-0.633927
ESP003-103_Pre_Healthy,CD1C,-0.567145
ESP003-103_Pre_Healthy,TLR9,-0.578984
ESP003-103_Pre_Healthy,CCL7,-1.429957
ESP003-103_Pre_Healthy,CPA3,1.127097
ESP003-103_Pre_Healthy,SH2D1A,-0.875779
ESP003-103_Pre_Healthy,CCR4,0.360212
ESP003-103_Pre_Healthy,HDAC4,-0.110157
ESP003-103_Pre_Healthy,POLD1,-0.42699
ESP003-103_Pre_Healthy,PTPN11,1.563089
ESP003-103_Pre_Healthy,JAK2,0.099689
ESP003-103_Pre_Healthy,WNT10A,-0.78253
ESP003-103_Pre_Healthy,ITGB2,0.677096
ESP003-103_Pre_Healthy,TYMS,-0.081715
ESP003-103_Pre_Healthy,KAT2B,1.242079
ESP003-103_Pre_Healthy,ITGA6,1.667074
ESP003-103_Pre_Healthy,TBX21,0.483866
ESP003-103_Pre_Healthy,BRCA1,-0.328571
ESP003-103_Pre_Healthy,COL17A1,2.817271
ESP003-103_Pre_Healthy,BIRC3,-1.121126
ESP003-103_Pre_Healthy,KRAS,-0.522129
ESP003-103_Pre_Healthy,IL11RA,0.428127
ESP003-103_Pre_Healthy,PI-9(SERPINB9),5.646492
ESP003-103_Pre_Healthy,SIRPA,0.453371
ESP003-103_Pre_Healthy,CEBPB,1.937729
ESP003-103_Pre_Healthy,VTCN1,-0.453806
ESP003-103_Pre_Healthy,SGK1,1.265143
ESP003-103_Pre_Healthy,NLRC5,-0.110729
ESP003-103_Pre_Healthy,CCL8,-1.035763
ESP003-103_Pre_Healthy,TRAF1,-0.645106
ESP003-103_Pre_Healthy,ADAM12,-1.21417
ESP003-103_Pre_Healthy,MMRN2,0.189606
ESP003-103_Pre_Healthy,PTGS2,-0.64644
ESP003-103_Pre_Healthy,SMAD5,-0.092878
ESP003-103_Pre_Healthy,CEACAM5,5.293845
ESP003-103_Pre_Healthy,LCK,-0.883789
ESP003-103_Pre_Healthy,ITGB3,-1.027626
ESP003-103_Pre_Healthy,FCGR2B,-4.253621
ESP003-103_Pre_Healthy,NRAS,0.404737
ESP003-103_Pre_Healthy,IL34,0.017014
ESP003-103_Pre_Healthy,LAMA1,-0.978825
ESP003-103_Pre_Healthy,CLEC4E,-1.015079
ESP003-103_Pre_Healthy,IL18R1,-0.503642
ESP003-103_Pre_Healthy,MFNG,0.295702
ESP003-103_Pre_Healthy,TTC30A,-0.458865
ESP003-103_Pre_Healthy,TNFRSF10C,-0.832043
ESP003-103_Pre_Tumor,IGHG1,14.35464
ESP003-103_Pre_Tumor,CCNO,-0.361819
ESP003-103_Pre_Tumor,MYC,1.467878
ESP003-103_Pre_Tumor,CD79A,0.529503
ESP003-103_Pre_Tumor,FSTL3,-0.468371
ESP003-103_Pre_Tumor,VCAN,3.581724
ESP003-103_Pre_Tumor,CX3CL1,-0.006612
ESP003-103_Pre_Tumor,ERBB2,-1.180608
ESP003-103_Pre_Tumor,FAM124B,-2.154435
ESP003-103_Pre_Tumor,AKT1,2.625838
ESP003-103_Pre_Tumor,SMAD4,8.161538
ESP003-103_Pre_Tumor,KDR,-0.331881
ESP003-103_Pre_Tumor,EGF,-3.790756
ESP003-103_Pre_Tumor,MAGEA12,-4.259978
ESP003-103_Pre_Tumor,IFNA1,-4.664204
ESP003-103_Pre_Tumor,TGFB3,1.908146
ESP003-103_Pre_Tumor,MFGE8,3.30677
ESP003-103_Pre_Tumor,CXCL2,-0.877413
ESP003-103_Pre_Tumor,CCND2,0.579384
ESP003-103_Pre_Tumor,PDZK1IP1,-2.846486
ESP003-103_Pre_Tumor,JAG2,-3.280827
ESP003-103_Pre_Tumor,C5,-2.869094
ESP003-103_Pre_Tumor,CD79B,-2.33929
ESP003-103_Pre_Tumor,CXCR2,-3.254819
ESP003-103_Pre_Tumor,PSMB10,-1.508848
ESP003-103_Pre_Tumor,ZEB1,3.406177
ESP003-103_Pre_Tumor,ANLN,-3.037745
ESP003-103_Pre_Tumor,TAF3,-2.997366
ESP003-103_Pre_Tumor,CD276,2.509552
ESP003-103_Pre_Tumor,ICAM1,0.798303
ESP003-103_Pre_Tumor,IL16,0.958331
ESP003-103_Pre_Tumor,CXCL3,-3.014719
ESP003-103_Pre_Tumor,PRR5,-0.874057
ESP003-103_Pre_Tumor,CTSW,-4.722319
ESP003-103_Pre_Tumor,CXCR4,-1.468948
ESP003-103_Pre_Tumor,IFNGR2,2.631722
ESP003-103_Pre_Tumor,CDH11,3.486592
ESP003-103_Pre_Tumor,COL6A3,5.452632
ESP003-103_Pre_Tumor,GZMK,-1.207002
ESP003-103_Pre_Tumor,IRF2,-0.714835
ESP003-103_Pre_Tumor,RPL7A,6.602407
ESP003-103_Pre_Tumor,GPR160,-1.130595
ESP003-103_Pre_Tumor,MICA,-0.238481
ESP003-103_Pre_Tumor,TAPBPL,-0.556037
ESP003-103_Pre_Tumor,LCP1,9.473324
ESP003-103_Pre_Tumor,CXCL14,5.414849
ESP003-103_Pre_Tumor,CD14,1.108138
ESP003-103_Pre_Tumor,IL18,-0.049511
ESP003-103_Pre_Tumor,CLEC14A,0.891046
ESP003-103_Pre_Tumor,HMGB1,-0.120165
ESP003-103_Pre_Tumor,KIF2C,-3.099684
ESP003-103_Pre_Tumor,DNMT3A,6.920167
ESP003-103_Pre_Tumor,RNLS,-2.50276
ESP003-103_Pre_Tumor,RPTOR,-0.839071
ESP003-103_Pre_Tumor,CD68,-0.159887
ESP003-103_Pre_Tumor,CCL13,-0.532919
ESP003-103_Pre_Tumor,CYBB,1.029248
ESP003-103_Pre_Tumor,PLA2G2A,-2.517777
ESP003-103_Pre_Tumor,FGF13,-4.229758
ESP003-103_Pre_Tumor,CNTFR,-2.982571
ESP003-103_Pre_Tumor,CD244,-3.450147
ESP003-103_Pre_Tumor,CSF2RB,-0.775588
ESP003-103_Pre_Tumor,MAP3K7,0.820178
ESP003-103_Pre_Tumor,FASLG,-3.032677
ESP003-103_Pre_Tumor,CD209,-1.652902
ESP003-103_Pre_Tumor,IRF7,-1.410571
ESP003-103_Pre_Tumor,PTCD2,-2.404283
ESP003-103_Pre_Tumor,PIK3R2,-0.074673
ESP003-103_Pre_Tumor,ULBP6(RAET1L),2.577992
ESP003-103_Pre_Tumor,LILRA5,-4.823379
ESP003-103_Pre_Tumor,IL32,1.043308
ESP003-103_Pre_Tumor,CCND3,-1.274467
ESP003-103_Pre_Tumor,BIRC5,-0.356792
ESP003-103_Pre_Tumor,LGALS9,-0.118127
ESP003-103_Pre_Tumor,RASAL1,-3.975962
ESP003-103_Pre_Tumor,PDCD1LG2,-3.558758
ESP003-103_Pre_Tumor,IL11,-2.601778
ESP003-103_Pre_Tumor,PRKX,-4.38062
ESP003-103_Pre_Tumor,SNCA,-1.907084
ESP003-103_Pre_Tumor,ADGRE1,-6.030353
ESP003-103_Pre_Tumor,IL1F7,3.790028
ESP003-103_Pre_Tumor,PSMB9,0.700319
ESP003-103_Pre_Tumor,RUNX3,-1.205145
ESP003-103_Pre_Tumor,PGPEP1,-1.760952
ESP003-103_Pre_Tumor,MELK,-3.326922
ESP003-103_Pre_Tumor,ISG15,0.292504
ESP003-103_Pre_Tumor,EIF2B4,-3.640241
ESP003-103_Pre_Tumor,IRF9,-0.519206
ESP003-103_Pre_Tumor,IL1A,-4.164734
ESP003-103_Pre_Tumor,FCRL2,-2.095248
ESP003-103_Pre_Tumor,EIF4EBP1,-0.314452
ESP003-103_Pre_Tumor,LTBP1,2.189757
ESP003-103_Pre_Tumor,CD40LG,-2.864957
ESP003-103_Pre_Tumor,HEY1,-0.366545
ESP003-103_Pre_Tumor,HLA-DQA1,2.073563
ESP003-103_Pre_Tumor,PRLR,-4.192491
ESP003-103_Pre_Tumor,TNFRSF11A,-1.120359
ESP003-103_Pre_Tumor,AREG,-4.904145
ESP003-103_Pre_Tumor,BBC3,-0.222575
ESP003-103_Pre_Tumor,EDN1,-2.005271
ESP003-103_Pre_Tumor,PARP12,-0.161072
ESP003-103_Pre_Tumor,PIK3CG,-1.337687
ESP003-103_Pre_Tumor,IL4,-3.532317
ESP003-103_Pre_Tumor,F2RL1,-3.262862
ESP003-103_Pre_Tumor,CXCL6,-5.65163
ESP003-103_Pre_Tumor,TNFSF18,-5.530834
ESP003-103_Pre_Tumor,JAK3,-0.037879
ESP003-103_Pre_Tumor,NKG7,-0.944799
ESP003-103_Pre_Tumor,TAPBP,1.112659
ESP003-103_Pre_Tumor,MTOR,-0.056236
ESP003-103_Pre_Tumor,SELP,-0.944387
ESP003-103_Pre_Tumor,HLA-E,3.820544
ESP003-103_Pre_Tumor,GOT1,-1.805307
ESP003-103_Pre_Tumor,SMAP1,0.88482
ESP003-103_Pre_Tumor,CDKN1A,1.406623
ESP003-103_Pre_Tumor,CD45RA,-3.435159
ESP003-103_Pre_Tumor,HNF1A,-4.272794
ESP003-103_Pre_Tumor,TICAM1,-0.849798
ESP003-103_Pre_Tumor,C1QA,1.041997
ESP003-103_Pre_Tumor,CD86,-2.103343
ESP003-103_Pre_Tumor,ITGA4,0.632756
ESP003-103_Pre_Tumor,ROR2,-0.223614
ESP003-103_Pre_Tumor,WNT7B,-3.272402
ESP003-103_Pre_Tumor,FLT1,-0.782144
ESP003-103_Pre_Tumor,CTAG1B,-4.909608
ESP003-103_Pre_Tumor,CLEC7A,-0.43751
ESP003-103_Pre_Tumor,TNFRSF4,-3.396233
ESP003-103_Pre_Tumor,MS4A6A,-1.001272
ESP003-103_Pre_Tumor,ZNF385A,6.33883
ESP003-103_Pre_Tumor,ANGPT2,-3.177435
ESP003-103_Pre_Tumor,APH1B,-2.365199
ESP003-103_Pre_Tumor,RORC,-2.933921
ESP003-103_Pre_Tumor,GSK3A,7.298622
ESP003-103_Pre_Tumor,NECTIN2,0.363169
ESP003-103_Pre_Tumor,DPP4,2.522089
ESP003-103_Pre_Tumor,CCL2,2.55774
ESP003-103_Pre_Tumor,HCST,6.235591
ESP003-103_Pre_Tumor,NF1,0.155508
ESP003-103_Pre_Tumor,ULBP4(RAET1E),3.905673
ESP003-103_Pre_Tumor,S100A9,2.033959
ESP003-103_Pre_Tumor,NFKBIA,3.055041
ESP003-103_Pre_Tumor,BNIP3L,2.94167
ESP003-103_Pre_Tumor,CST2,-4.234518
ESP003-103_Pre_Tumor,APOL6,1.20648
ESP003-103_Pre_Tumor,SYCP1,2.697675
ESP003-103_Pre_Tumor,LEF1,5.944814
ESP003-103_Pre_Tumor,BRD4,1.230728
ESP003-103_Pre_Tumor,SLC16A1,-1.590633
ESP003-103_Pre_Tumor,THBD,-0.687767
ESP003-103_Pre_Tumor,TIGIT,-1.450775
ESP003-103_Pre_Tumor,VSIR,-1.513331
ESP003-103_Pre_Tumor,TRIM21,-0.630581
ESP003-103_Pre_Tumor,NBN,0.374201
ESP003-103_Pre_Tumor,WNT4,-5.09772
ESP003-103_Pre_Tumor,CXCL8,-4.774721
ESP003-103_Pre_Tumor,FGF9,-5.198904
ESP003-103_Pre_Tumor,C5AR1,-3.313378
ESP003-103_Pre_Tumor,TNFRSF1B,-0.038636
ESP003-103_Pre_Tumor,HLA-DRB5,-4.886707
ESP003-103_Pre_Tumor,GLUL,3.543559
ESP003-103_Pre_Tumor,LY9,-1.353498
ESP003-103_Pre_Tumor,TAP1,1.167313
ESP003-103_Pre_Tumor,IFIH1,-0.113998
ESP003-103_Pre_Tumor,DEPTOR,-0.760744
ESP003-103_Pre_Tumor,CSF1R,1.955779
ESP003-103_Pre_Tumor,MARCO,-2.665856
ESP003-103_Pre_Tumor,NFIL3,-0.869738
ESP003-103_Pre_Tumor,IKBKG,-0.455718
ESP003-103_Pre_Tumor,CD58,-0.625521
ESP003-103_Pre_Tumor,STAT5A,7.503998
ESP003-103_Pre_Tumor,LOXL2,-0.260213
ESP003-103_Pre_Tumor,SPRY4,-1.286513
ESP003-103_Pre_Tumor,NFAM1,-3.635329
ESP003-103_Pre_Tumor,SYK,-0.905564
ESP003-103_Pre_Tumor,COMP,1.327832
ESP003-103_Pre_Tumor,IFI6,0.425445
ESP003-103_Pre_Tumor,RASGRF1,-2.965501
ESP003-103_Pre_Tumor,HDAC5,-0.10935
ESP003-103_Pre_Tumor,BAMBI,-4.10816
ESP003-103_Pre_Tumor,MAGEC1,-5.266512
ESP003-103_Pre_Tumor,FYN,1.278959
ESP003-103_Pre_Tumor,TNFSF4,-2.861547
ESP003-103_Pre_Tumor,CD274,-3.655807
ESP003-103_Pre_Tumor,PRKACB,-0.461939
ESP003-103_Pre_Tumor,IFIT2,-3.725453
ESP003-103_Pre_Tumor,BRWD1,7.04378
ESP003-103_Pre_Tumor,PPARG,-1.877748
ESP003-103_Pre_Tumor,FYB1,7.474649
ESP003-103_Pre_Tumor,PTEN,1.051906
ESP003-103_Pre_Tumor,FOXP3,-3.800801
ESP003-103_Pre_Tumor,SREBF1,-2.855877
ESP003-103_Pre_Tumor,CD36,-0.777301
ESP003-103_Pre_Tumor,AXIN1,-0.801245
ESP003-103_Pre_Tumor,KLRK1,-2.121768
ESP003-103_Pre_Tumor,GBP1,-0.269577
ESP003-103_Pre_Tumor,CXCL11,-4.755178
ESP003-103_Pre_Tumor,CXCL10,-2.15392
ESP003-103_Pre_Tumor,RIPK1,-0.502766
ESP003-103_Pre_Tumor,MMP12,2.950097
ESP003-103_Pre_Tumor,REN,-5.604837
ESP003-103_Pre_Tumor,PRF1,-3.977414
ESP003-103_Pre_Tumor,EIF2AK2,0.219656
ESP003-103_Pre_Tumor,LIF,-2.564321
ESP003-103_Pre_Tumor,BRD3,0.060879
ESP003-103_Pre_Tumor,IGF2R,-0.320839
ESP003-103_Pre_Tumor,FPR1,-2.192159
ESP003-103_Pre_Tumor,DUSP5,-1.813021
ESP003-103_Pre_Tumor,APC,0.356281
ESP003-103_Pre_Tumor,HDAC3,-0.954478
ESP003-103_Pre_Tumor,CES3,-3.147503
ESP003-103_Pre_Tumor,OAS2,-0.367545
ESP003-103_Pre_Tumor,HDAC11,-2.493166
ESP003-103_Pre_Tumor,THBS1,3.984754
ESP003-103_Pre_Tumor,SLC11A1,-3.689702
ESP003-103_Pre_Tumor,MAGEA3/A6,-3.64797
ESP003-103_Pre_Tumor,ARID1A,0.901247
ESP003-103_Pre_Tumor,CD48,0.515086
ESP003-103_Pre_Tumor,GZMA,-1.383899
ESP003-103_Pre_Tumor,ICOSLG,-2.529014
ESP003-103_Pre_Tumor,PIK3R5,-2.293744
ESP003-103_Pre_Tumor,GZMM,-4.088895
ESP003-103_Pre_Tumor,WNT5A,-0.612326
ESP003-103_Pre_Tumor,TLR4,-1.156268
ESP003-103_Pre_Tumor,GZMB,-3.337035
ESP003-103_Pre_Tumor,PARP9,0.24269
ESP003-103_Pre_Tumor,LY96,0.097193
ESP003-103_Pre_Tumor,RAD50,-0.635647
ESP003-103_Pre_Tumor,MX1,0.050101
ESP003-103_Pre_Tumor,CENPF,-3.861068
ESP003-103_Pre_Tumor,SELL,-2.559543
ESP003-103_Pre_Tumor,TNFSF10,1.513549
ESP003-103_Pre_Tumor,LRG1,2.914749
ESP003-103_Pre_Tumor,IL12RB2,-3.178546
ESP003-103_Pre_Tumor,CXCL9,-1.8485
ESP003-103_Pre_Tumor,TRAT1,-2.63508
ESP003-103_Pre_Tumor,STC1,-4.785563
ESP003-103_Pre_Tumor,IL2RB,-3.734017
ESP003-103_Pre_Tumor,LILRB4,-1.280589
ESP003-103_Pre_Tumor,SOX2,-4.115846
ESP003-103_Pre_Tumor,HCK,-0.199571
ESP003-103_Pre_Tumor,WNT2B,-2.750345
ESP003-103_Pre_Tumor,IL1B,-3.952677
ESP003-103_Pre_Tumor,TLR1,-2.049723
ESP003-103_Pre_Tumor,NKp44(NCR2),1.030428
ESP003-103_Pre_Tumor,CCL22,-2.061757
ESP003-103_Pre_Tumor,ICAM2,-1.841499
ESP003-103_Pre_Tumor,MAP3K12,-2.81915
ESP003-103_Pre_Tumor,JAG1,1.223123
ESP003-103_Pre_Tumor,CCL3/L1,-2.291939
ESP003-103_Pre_Tumor,SOCS1,-0.614887
ESP003-103_Pre_Tumor,BCL2,-0.798376
ESP003-103_Pre_Tumor,MAP3K8,-0.742491
ESP003-103_Pre_Tumor,MMP1,0.210796
ESP003-103_Pre_Tumor,CMKLR1,1.225361
ESP003-103_Pre_Tumor,MAF,7.545916
ESP003-103_Pre_Tumor,NKG2A(KLRC1),1.625975
ESP003-103_Pre_Tumor,TNFRSF17,-0.301959
ESP003-103_Pre_Tumor,TLR8,-3.367177
ESP003-103_Pre_Tumor,TPM1,2.995285
ESP003-103_Pre_Tumor,CXorf36,-0.471603
ESP003-103_Pre_Tumor,NLRP3,-3.885438
ESP003-103_Pre_Tumor,DEFB134,-5.402403
ESP003-103_Pre_Tumor,HLA-DQA2,-2.172495
ESP003-103_Pre_Tumor,IGHM,6.824718
ESP003-103_Pre_Tumor,CX3CR1,0.059316
ESP003-103_Pre_Tumor,APLNR,-0.843738
ESP003-103_Pre_Tumor,MXI1,-1.521575
ESP003-103_Pre_Tumor,FZD9,-4.91493
ESP003-103_Pre_Tumor,COL4A5,-4.196989
ESP003-103_Pre_Tumor,FCAR,-4.851991
ESP003-103_Pre_Tumor,BRCA2,-2.54591
ESP003-103_Pre_Tumor,SFRP4,-0.046445
ESP003-103_Pre_Tumor,TLR3,-0.361259
ESP003-103_Pre_Tumor,IL2RG,-2.710384
ESP003-103_Pre_Tumor,CD84,0.078223
ESP003-103_Pre_Tumor,HLA-DPA1,2.774074
ESP003-103_Pre_Tumor,RBL2,1.168158
ESP003-103_Pre_Tumor,CCL18,-3.657556
ESP003-103_Pre_Tumor,IRF3,-0.217229
ESP003-103_Pre_Tumor,TNFRSF8,-4.702378
ESP003-103_Pre_Tumor,KIR3DL2,-7.021232
ESP003-103_Pre_Tumor,TNFSF13,-1.28049
ESP003-103_Pre_Tumor,CLECL1,-3.588602
ESP003-103_Pre_Tumor,TNFRSF10B,0.042159
ESP003-103_Pre_Tumor,MAGEC2,-6.133815
ESP003-103_Pre_Tumor,CDKN2A,-2.253709
ESP003-103_Pre_Tumor,ADM,-0.202084
ESP003-103_Pre_Tumor,PNOC,-3.405356
ESP003-103_Pre_Tumor,CD247,-2.727482
ESP003-103_Pre_Tumor,PTPRC,0.516989
ESP003-103_Pre_Tumor,OAS3,-0.970111
ESP003-103_Pre_Tumor,LAG3,-3.838899
ESP003-103_Pre_Tumor,FOSL1,-1.288638
ESP003-103_Pre_Tumor,EOMES,-2.291452
ESP003-103_Pre_Tumor,IL10RA,-0.727048
ESP003-103_Pre_Tumor,WDR76,-3.192633
ESP003-103_Pre_Tumor,GPC4,-0.325916
ESP003-103_Pre_Tumor,GTSF1,2.286604
ESP003-103_Pre_Tumor,SLAMF7,-2.531382
ESP003-103_Pre_Tumor,RSAD2,-0.834153
ESP003-103_Pre_Tumor,TLR5,-2.945449
ESP003-103_Pre_Tumor,VEGFA,-0.537215
ESP003-103_Pre_Tumor,ULBP3,2.239475
ESP003-103_Pre_Tumor,COL5A1,3.500138
ESP003-103_Pre_Tumor,CD3D,0.000155
ESP003-103_Pre_Tumor,FBP1,-1.391964
ESP003-103_Pre_Tumor,ERO1A,0.309507
ESP003-103_Pre_Tumor,CCL21,-0.806245
ESP003-103_Pre_Tumor,E2F3,-1.126649
ESP003-103_Pre_Tumor,LDHA,3.554187
ESP003-103_Pre_Tumor,MS4A1,-2.93117
ESP003-103_Pre_Tumor,CD69,-1.84828
ESP003-103_Pre_Tumor,SERPINB5,-1.408298
ESP003-103_Pre_Tumor,FAP,1.994196
ESP003-103_Pre_Tumor,ITGA2,-2.552487
ESP003-103_Pre_Tumor,SIGLEC5,-4.345596
ESP003-103_Pre_Tumor,SIRPB2,-2.335829
ESP003-103_Pre_Tumor,EPM2AIP1,0.220613
ESP003-103_Pre_Tumor,FGF18,-2.386038
ESP003-103_Pre_Tumor,HRAS,0.367892
ESP003-103_Pre_Tumor,CCND1,2.880374
ESP003-103_Pre_Tumor,LAMB3,-2.125829
ESP003-103_Pre_Tumor,IL26,1.696374
ESP003-103_Pre_Tumor,ID4,0.22612
ESP003-103_Pre_Tumor,ITK,4.738054
ESP003-103_Pre_Tumor,CCL4,-2.888175
ESP003-103_Pre_Tumor,GZMH,-4.059878
ESP003-103_Pre_Tumor,API5,1.898126
ESP003-103_Pre_Tumor,PTGER4,-0.650594
ESP003-103_Pre_Tumor,ITGB8,-1.968845
ESP003-103_Pre_Tumor,TNKS,-0.430002
ESP003-103_Pre_Tumor,CEACAM1,1.815177
ESP003-103_Pre_Tumor,B2M,6.081428
ESP003-103_Pre_Tumor,TP53,0.601724
ESP003-103_Pre_Tumor,MAGEB2,-3.64579
ESP003-103_Pre_Tumor,LYZ,3.055828
ESP003-103_Pre_Tumor,NCAM1,-4.29477
ESP003-103_Pre_Tumor,TCL1A,-4.793143
ESP003-103_Pre_Tumor,HDC,-1.519791
ESP003-103_Pre_Tumor,CD27,0.037819
ESP003-103_Pre_Tumor,SBNO2,1.381818
ESP003-103_Pre_Tumor,PECAM1,2.008986
ESP003-103_Pre_Tumor,SERPINH1,1.521542
ESP003-103_Pre_Tumor,SPP1,-3.431213
ESP003-103_Pre_Tumor,EGFR,-0.857223
ESP003-103_Pre_Tumor,CASP8,-0.919897
ESP003-103_Pre_Tumor,CCNA1,-5.229986
